id_municipio,nome_municipio,populacao
4102000,Assis Chateaubriand - PR,33397
4102109,Astorga - PR,26011
4102208,Atalaia - PR,3902
4102307,Balsa Nova - PR,12787
4102406,Bandeirantes - PR,31526
4102505,Barbosa Ferraz - PR,11714
4102604,Barracão - PR,10238
4102703,Barra do Jacaré - PR,2781
4102752,Bela Vista da Caroba - PR,3567
4102802,Bela Vista do Paraíso - PR,15395
4102901,Bituruna - PR,16377
4103008,Boa Esperança - PR,4165
4103024,Boa Esperança do Iguaçu - PR,2538
4103040,Boa Ventura de São Roque - PR,6411
4103057,Boa Vista da Aparecida - PR,7643
4103107,Bocaiúva do Sul - PR,12755
4103156,Bom Jesus do Sul - PR,3577
4103206,Bom Sucesso - PR,6995
4103222,Bom Sucesso do Sul - PR,3274
4103305,Borrazópolis - PR,6749
4103354,Braganey - PR,5473
4103370,Brasilândia do Sul - PR,2719
4103404,Cafeara - PR,2914
4103453,Cafelândia - PR,17775
4103479,Cafezal do Sul - PR,4080
4103503,Califórnia - PR,8533
4103602,Cambará - PR,25252
4103701,Cambé - PR,105704
4103800,Cambira - PR,7813
4103909,Campina da Lagoa - PR,14366
4103958,Campina do Simão - PR,3917
4104006,Campina Grande do Sul - PR,42880
4104055,Campo Bonito - PR,3905
4104105,Campo do Tenente - PR,7894
4104204,Campo Largo - PR,130091
4104253,Campo Magro - PR,28885
4104303,Campo Mourão - PR,94212
4104402,Cândido de Abreu - PR,15233
4104428,Candói - PR,15903
4104451,Cantagalo - PR,13306
4104501,Capanema - PR,19099
4104600,Capitão Leônidas Marques - PR,15724
4104659,Carambeí - PR,22993
4104709,Carlópolis - PR,14283
4104808,Cascavel - PR,324476
4104907,Castro - PR,71151
4105003,Catanduvas - PR,10213
4105102,Centenário do Sul - PR,10891
4105201,Cerro Azul - PR,17725
4105300,Céu Azul - PR,11709
4105409,Chopinzinho - PR,19343
4105508,Cianorte - PR,81393
4105607,Cidade Gaúcha - PR,12503
4105706,Clevelândia - PR,16671
4105805,Colombo - PR,240840
4105904,Colorado - PR,23879
4106001,Congonhinhas - PR,8777
4106100,Conselheiro Mairinck - PR,3843
4106209,Contenda - PR,18326
4106308,Corbélia - PR,17024
4106407,Cornélio Procópio - PR,47847
4106456,Coronel Domingos Soares - PR,7475
4106506,Coronel Vivida - PR,20892
4106555,Corumbataí do Sul - PR,3313
4106571,Cruzeiro do Iguaçu - PR,4264
4106605,Cruzeiro do Oeste - PR,20917
4106704,Cruzeiro do Sul - PR,4489
4106803,Cruz Machado - PR,18675
4106852,Cruzmaltina - PR,2980
4106902,Curitiba - PR,1917185
4107009,Curiúva - PR,15003
4107108,Diamante do Norte - PR,5146
4107124,Diamante do Sul - PR,3454
4107157,Diamante D'Oeste - PR,5239
4107207,Dois Vizinhos - PR,40234
4107256,Douradina - PR,8621
4107306,Doutor Camargo - PR,5976
4107405,Enéas Marques - PR,5990
4107504,Engenheiro Beltrão - PR,14020
4107520,Esperança Nova - PR,1732
4107538,Entre Rios do Oeste - PR,4481
4107546,Espigão Alto do Iguaçu - PR,4188
4107553,Farol - PR,3139
4107603,Faxinal - PR,17185
4107652,Fazenda Rio Grande - PR,98368
4107702,Fênix - PR,4777
4107736,Fernandes Pinheiro - PR,5690
4107751,Figueira - PR,7845
4107801,Floraí - PR,4953
4107850,Flor da Serra do Sul - PR,4645
4107900,Floresta - PR,6695
4108007,Florestópolis - PR,10646
4108106,Flórida - PR,2679
4108205,Formosa do Oeste - PR,6700
4108304,Foz do Iguaçu - PR,258823
4108320,Francisco Alves - PR,6101
4108403,Francisco Beltrão - PR,89942
4108452,Foz do Jordão - PR,4745
4108502,General Carneiro - PR,13735
4108551,Godoy Moreira - PR,2996
4108601,Goioerê - PR,28962
4108650,Goioxim - PR,7170
4108700,Grandes Rios - PR,5742
4108809,Guaíra - PR,32923
4108908,Guairaçá - PR,6553
4108957,Guamiranga - PR,8664
4109005,Guapirama - PR,3820
4109104,Guaporema - PR,2246
4109203,Guaraci - PR,5473
4109302,Guaraniaçu - PR,12733
4109401,Guarapuava - PR,180334
4109500,Guaraqueçaba - PR,7679
4109609,Guaratuba - PR,36595
4109658,Honório Serpa - PR,5305
4109708,Ibaiti - PR,31142
4109757,Ibema - PR,6334
4109807,Ibiporã - PR,53970
4109906,Icaraíma - PR,8025
4110003,Iguaraçu - PR,4366
4110052,Iguatu - PR,2258
4110078,Imbaú - PR,12936
4110102,Imbituva - PR,32179
4110201,Inácio Martins - PR,11129
4110300,Inajá - PR,3103
4110409,Indianópolis - PR,4449
4110508,Ipiranga - PR,15092
4110607,Iporã - PR,14073
4110656,Iracema do Oeste - PR,2325
4110706,Irati - PR,60357
4110805,Iretama - PR,10241
4110904,Itaguajé - PR,4487
4110953,Itaipulândia - PR,10961
4111001,Itambaracá - PR,6616
4111100,Itambé - PR,6107
4111209,Itapejara d'Oeste - PR,11831
4111258,Itaperuçu - PR,28187
4111308,Itaúna do Sul - PR,2951
4111407,Ivaí - PR,13791
4111506,Ivaiporã - PR,32035
4111555,Ivaté - PR,8128
4111605,Ivatuba - PR,3238
4111704,Jaboti - PR,5244
4111803,Jacarezinho - PR,39435
4111902,Jaguapitã - PR,13494
4112009,Jaguariaíva - PR,34683
4112108,Jandaia do Sul - PR,21122
4112207,Janiópolis - PR,5400
4112306,Japira - PR,4995
4112405,Japurá - PR,9349
4112504,Jardim Alegre - PR,11465
4112603,Jardim Olinda - PR,1343
4112702,Jataizinho - PR,12536
4112751,Jesuítas - PR,8495
4112801,Joaquim Távora - PR,11803
4112900,Jundiaí do Sul - PR,3315
4112959,Juranda - PR,7391
4113007,Jussara - PR,6983
4113106,Kaloré - PR,4154
4113205,Lapa - PR,47909
4113254,Laranjal - PR,5921
4113304,Laranjeiras do Sul - PR,32006
4113403,Leópolis - PR,3984
4113429,Lidianópolis - PR,3391
4113452,Lindoeste - PR,4762
4113502,Loanda - PR,22927
4113601,Lobato - PR,4755
4113700,Londrina - PR,563943
4113734,Luiziana - PR,7285
4113759,Lunardelli - PR,4845
4113809,Lupionópolis - PR,4894
4113908,Mallet - PR,13595
4114005,Mamborê - PR,13252
4114104,Mandaguaçu - PR,22531
4114203,Mandaguari - PR,34281
4114302,Mandirituba - PR,26411
4114351,Manfrinópolis - PR,2639
4114401,Mangueirinha - PR,16787
4114500,Manoel Ribas - PR,13494
4114609,Marechal Cândido Rondon - PR,52379
4114708,Maria Helena - PR,5720
4114807,Marialva - PR,35180
4114906,Marilândia do Sul - PR,8858
4115002,Marilena - PR,7067
4115101,Mariluz - PR,10354
4115200,Maringá - PR,417010
4115309,Mariópolis - PR,6586
4115358,Maripá - PR,5624
4115408,Marmeleiro - PR,14346
4115457,Marquinho - PR,4472
4115507,Marumbi - PR,4681
4115606,Matelândia - PR,17775
4115705,Matinhos - PR,34207
4115739,Mato Rico - PR,3340
4115754,Mauá da Serra - PR,10397
4115804,Medianeira - PR,45812
4115853,Mercedes - PR,5493
4115903,Mirador - PR,2231
4116000,Miraselva - PR,1816
4116059,Missal - PR,10700
4116109,Moreira Sales - PR,12201
4116208,Morretes - PR,16366
4116307,Munhoz de Melo - PR,3958
4116406,Nossa Senhora das Graças - PR,4008
4116505,Nova Aliança do Ivaí - PR,1534
4116604,Nova América da Colina - PR,3456
4116703,Nova Aurora - PR,10650
4116802,Nova Cantu - PR,5550
4116901,Nova Esperança - PR,27821
4116950,Nova Esperança do Sudoeste - PR,5063
4117008,Nova Fátima - PR,8170
4117057,Nova Laranjeiras - PR,11603
4117107,Nova Londrina - PR,13225
4117206,Nova Olímpia - PR,5785
4117214,Nova Santa Bárbara - PR,4220
4117222,Nova Santa Rosa - PR,8171
4117255,Nova Prata do Iguaçu - PR,10552
4117271,Nova Tebas - PR,5856
4117297,Novo Itacolomi - PR,2848
4117305,Ortigueira - PR,22327
4117404,Ourizona - PR,3430
4117453,Ouro Verde do Oeste - PR,5975
4117503,Paiçandu - PR,40777
4117602,Palmas - PR,50198
4117701,Palmeira - PR,33757
4117800,Palmital - PR,13389
4117909,Palotina - PR,31564
4118006,Paraíso do Norte - PR,13631
4118105,Paranacity - PR,11361
4118204,Paranaguá - PR,153666
4118303,Paranapoema - PR,3164
4118402,Paranavaí - PR,87813
4118451,Pato Bragado - PR,5535
4118501,Pato Branco - PR,81893
4118600,Paula Freitas - PR,5837
4118709,Paulo Frontin - PR,7321
4118808,Peabiru - PR,13985
4118857,Perobal - PR,6092
4118907,Pérola - PR,11144
4119004,Pérola d'Oeste - PR,6407
4119103,Piên - PR,12606
4119152,Pinhais - PR,130789
4119202,Pinhalão - PR,6327
4119251,Pinhal de São Bento - PR,2725
4119301,Pinhão - PR,32219
4119400,Piraí do Sul - PR,25291
4119509,Piraquara - PR,111052
4119608,Pitanga - PR,30635
4119657,Pitangueiras - PR,3185
4119707,Planaltina do Paraná - PR,4254
4119806,Planalto - PR,13528
4119905,Ponta Grossa - PR,348043
4119954,Pontal do Paraná - PR,26636
4120002,Porecatu - PR,13084
4120101,Porto Amazonas - PR,4821
4120150,Porto Barreiro - PR,3292
4120200,Porto Rico - PR,2561
4120309,Porto Vitória - PR,4068
4120333,Prado Ferreira - PR,3726
4120358,Pranchita - PR,5221
4120408,Presidente Castelo Branco - PR,5260
4120507,Primeiro de Maio - PR,11114
4120606,Prudentópolis - PR,51961
4120655,Quarto Centenário - PR,4560
4120705,Quatiguá - PR,7420
4120804,Quatro Barras - PR,23199
4120853,Quatro Pontes - PR,4000
4120903,Quedas do Iguaçu - PR,33788
4121000,Querência do Norte - PR,12180
4121109,Quinta do Sol - PR,4640
4121208,Quitandinha - PR,18873
4121257,Ramilândia - PR,4426
4121307,Rancho Alegre - PR,3832
4121356,Rancho Alegre D'Oeste - PR,2682
4121406,Realeza - PR,16894
4121505,Rebouças - PR,14851
4121604,Renascença - PR,6818
4121703,Reserva - PR,26602
4121752,Reserva do Iguaçu - PR,7950
4121802,Ribeirão Claro - PR,10693
4121901,Ribeirão do Pinhal - PR,13112
4122008,Rio Azul - PR,15134
4122107,Rio Bom - PR,3225
4122156,Rio Bonito do Iguaçu - PR,13283
4122172,Rio Branco do Ivaí - PR,4083
4122206,Rio Branco do Sul - PR,32273
4122305,Rio Negro - PR,33922
4122404,Rolândia - PR,65757
4122503,Roncador - PR,10058
4122602,Rondon - PR,9534
4122651,Rosário do Ivaí - PR,4886
4122701,Sabáudia - PR,6760
4122800,Salgado Filho - PR,3679
4122909,Salto do Itararé - PR,4973
4123006,Salto do Lontra - PR,14695
4123105,Santa Amélia - PR,3385
4123204,Santa Cecília do Pavão - PR,3376
4123303,Santa Cruz de Monte Castelo - PR,7849
4123402,Santa Fé - PR,11885
4123501,Santa Helena - PR,26206
4123600,Santa Inês - PR,1624
4123709,Santa Isabel do Ivaí - PR,8603
4123808,Santa Izabel do Oeste - PR,14521
4123824,Santa Lúcia - PR,3834
4123857,Santa Maria do Oeste - PR,9824
4123907,Santa Mariana - PR,11829
4123956,Santa Mônica - PR,3944
4124004,Santana do Itararé - PR,5031
4124020,Santa Tereza do Oeste - PR,10182
4124053,Santa Terezinha de Itaipu - PR,23224
4124103,Santo Antônio da Platina - PR,45728
4124202,Santo Antônio do Caiuá - PR,2656
4124301,Santo Antônio do Paraíso - PR,2144
4124400,Santo Antônio do Sudoeste - PR,20069
4124509,Santo Inácio - PR,5431
4124608,São Carlos do Ivaí - PR,6834
4124707,São Jerônimo da Serra - PR,11213
4124806,São João - PR,10303
4124905,São João do Caiuá - PR,5874
4125001,São João do Ivaí - PR,10386
4125100,São João do Triunfo - PR,14996
4125209,São Jorge d'Oeste - PR,9074
4125308,São Jorge do Ivaí - PR,5559
4125357,São Jorge do Patrocínio - PR,5698
4125407,São José da Boa Vista - PR,6254
4125456,São José das Palmeiras - PR,3682
4125506,São José dos Pinhais - PR,317476
4125555,São Manoel do Paraná - PR,2158
4125605,São Mateus do Sul - PR,45806
4125704,São Miguel do Iguaçu - PR,27325
4125753,São Pedro do Iguaçu - PR,5976
4125803,São Pedro do Ivaí - PR,10915
4125902,São Pedro do Paraná - PR,2338
4126009,São Sebastião da Amoreira - PR,8847
4126108,São Tomé - PR,5693
4126207,Sapopema - PR,6751
4126256,Sarandi - PR,95543
4126272,Saudade do Iguaçu - PR,5459
4126306,Sengés - PR,19267
4126355,Serranópolis do Iguaçu - PR,4513
4126405,Sertaneja - PR,5355
4126504,Sertanópolis - PR,16323
4126603,Siqueira Campos - PR,20778
4126652,Sulina - PR,3033
4126678,Tamarana - PR,14548
4126702,Tamboara - PR,5080
4126801,Tapejara - PR,16062
4126900,Tapira - PR,5584
4127007,Teixeira Soares - PR,12163
4127106,Telêmaco Borba - PR,78135
4127205,Terra Boa - PR,16984
4127304,Terra Rica - PR,16652
4127403,Terra Roxa - PR,17439
4127502,Tibagi - PR,20436
4127601,Tijucas do Sul - PR,16646
4127700,Toledo - PR,138572
4127809,Tomazina - PR,8032
4127858,Três Barras do Paraná - PR,12043
4127882,Tunas do Paraná - PR,8509
4127908,Tuneiras do Oeste - PR,8599
4127957,Tupãssi - PR,8128
4127965,Turvo - PR,13340
4128005,Ubiratã - PR,21119
4128104,Umuarama - PR,110590
4128203,União da Vitória - PR,57111
4128302,Uniflor - PR,2595
4128401,Uraí - PR,11356
4128500,Wenceslau Braz - PR,19444
4128534,Ventania - PR,11703
4128559,Vera Cruz do Oeste - PR,8590
4128609,Verê - PR,7342
4128625,Alto Paraíso - PR,2799
4128633,Doutor Ulysses - PR,5609
4128658,Virmond - PR,4023
4128708,Vitorino - PR,6817
4128807,Xambrê - PR,5728
4200051,Abdon Batista - SC,2577
4200101,Abelardo Luz - SC,17847
4200200,Agrolândia - SC,10711
4200309,Agronômica - SC,5385
4200408,Água Doce - SC,7138
4200507,Águas de Chapecó - SC,6455
4200556,Águas Frias - SC,2378
4200606,Águas Mornas - SC,6378
4200705,Alfredo Wagner - SC,9984
4200754,Alto Bela Vista - SC,1948
4200804,Anchieta - SC,5721
4200903,Angelina - SC,4860
4201000,Anita Garibaldi - SC,7313
4201109,Anitápolis - SC,3236
4201208,Antônio Carlos - SC,8411
4201257,Apiúna - SC,10636
4201273,Arabutã - SC,4266
4201307,Araquari - SC,36710
4201406,Araranguá - SC,67578
4201505,Armazém - SC,8587
4201604,Arroio Trinta - SC,3551
4201653,Arvoredo - SC,2246
4201703,Ascurra - SC,7889
4201802,Atalanta - SC,3226
4201901,Aurora - SC,5676
4201950,Balneário Arroio do Silva - SC,12705
4202008,Balneário Camboriú - SC,138732
4202057,Balneário Barra do Sul - SC,10550
4202073,Balneário Gaivota - SC,10692
4202081,Bandeirante - SC,2708
4202099,Barra Bonita - SC,1704
4202107,Barra Velha - SC,28463
4202131,Bela Vista do Toldo - SC,6311
4202156,Belmonte - SC,2703
4202206,Benedito Novo - SC,11526
4202305,Biguaçu - SC,67458
4202404,Blumenau - SC,352460
4202438,Bocaina do Sul - SC,3460
4202453,Bombinhas - SC,19193
4202503,Bom Jardim da Serra - SC,4712
4202537,Bom Jesus - SC,2961
4202578,Bom Jesus do Oeste - SC,2146
4202602,Bom Retiro - SC,9870
4202701,Botuverá - SC,5169
4202800,Braço do Norte - SC,33016
4202859,Braço do Trombudo - SC,3718
4202875,Brunópolis - SC,2473
4202909,Brusque - SC,131703
4203006,Caçador - SC,77863
4203105,Caibi - SC,6167
4203154,Calmon - SC,3357
4203204,Camboriú - SC,80834
4203253,Capão Alto - SC,2556
4203303,Campo Alegre - SC,11974
4203402,Campo Belo do Sul - SC,7081
4203501,Campo Erê - SC,8636
4203600,Campos Novos - SC,35930
4203709,Canelinha - SC,12080
4203808,Canoinhas - SC,54319
4203907,Capinzal - SC,22658
4203956,Capivari de Baixo - SC,24559
4204004,Catanduvas - SC,10735
4204103,Caxambu do Sul - SC,3735
4204152,Celso Ramos - SC,2738
4204178,Cerro Negro - SC,3181
4204194,Chapadão do Lageado - SC,2969
4204202,Chapecó - SC,216654
4204251,Cocal do Sul - SC,16544
4204301,Concórdia - SC,74106
4204350,Cordilheira Alta - SC,4385
4204400,Coronel Freitas - SC,10022
4204459,Coronel Martins - SC,2544
4204509,Corupá - SC,15709
4204558,Correia Pinto - SC,13040
4204608,Criciúma - SC,213023
4204707,Cunha Porã - SC,11053
4204756,Cunhataí - SC,1957
4204806,Curitibanos - SC,39595
4204905,Descanso - SC,8308
4205001,Dionísio Cerqueira - SC,15450
4205100,Dona Emma - SC,4105
4205159,Doutor Pedrinho - SC,4013
4205175,Entre Rios - SC,3189
4205191,Ermo - SC,2066
4205209,Erval Velho - SC,4407
4205308,Faxinal dos Guedes - SC,10686
4205357,Flor do Sertão - SC,1586
4205407,Florianópolis - SC,492977
4205431,Formosa do Sul - SC,2525
4205456,Forquilhinha - SC,26368
4205506,Fraiburgo - SC,36299
4205555,Frei Rogério - SC,2077
4205605,Galvão - SC,2956
4205704,Garopaba - SC,22568
4205803,Garuva - SC,17800
4205902,Gaspar - SC,68465
4206009,Governador Celso Ramos - SC,14333
4206108,Grão-Pará - SC,6542
4206207,Gravatal - SC,11423
4206306,Guabiruba - SC,23272
4206405,Guaraciaba - SC,10154
4206504,Guaramirim - SC,43822
4206603,Guarujá do Sul - SC,5141
4206652,Guatambú - SC,4710
4206702,Herval d'Oeste - SC,22495
4206751,Ibiam - SC,1959
4206801,Ibicaré - SC,3227
4206900,Ibirama - SC,18802
4207007,Içara - SC,55581
4207106,Ilhota - SC,14005
4207205,Imaruí - SC,10326
4207304,Imbituba - SC,44412
4207403,Imbuia - SC,6153
4207502,Indaial - SC,67923
4207577,Iomerê - SC,2927
4207601,Ipira - SC,4486
4207650,Iporã do Oeste - SC,8945
4207684,Ipuaçu - SC,7448
4207700,Ipumirim - SC,7565
4207759,Iraceminha - SC,4015
4207809,Irani - SC,10339
4207858,Irati - SC,1952
4207908,Irineópolis - SC,11155
4208005,Itá - SC,6209
4208104,Itaiópolis - SC,21556
4208203,Itajaí - SC,215895
4208302,Itapema - SC,63250
4208401,Itapiranga - SC,16736
4208450,Itapoá - SC,19963
4208500,Ituporanga - SC,24812
4208609,Jaborá - SC,3955
4208708,Jacinto Machado - SC,10457
4208807,Jaguaruna - SC,19755
4208906,Jaraguá do Sul - SC,174158
4208955,Jardinópolis - SC,1595
4209003,Joaçaba - SC,29827
4209102,Joinville - SC,583144
4209151,José Boiteux - SC,4985
4209177,Jupiá - SC,2110
4209201,Lacerdópolis - SC,2245
4209300,Lages - SC,157743
4209409,Laguna - SC,45500
4209458,Lajeado Grande - SC,1437
4209508,Laurentino - SC,6875
4209607,Lauro Müller - SC,15174
4209706,Lebon Régis - SC,12099
4209805,Leoberto Leal - SC,3083
4209854,Lindóia do Sul - SC,4580
4209904,Lontras - SC,11942
4210001,Luiz Alves - SC,12609
4210035,Luzerna - SC,5686
4210050,Macieira - SC,1784
4210100,Mafra - SC,56017
4210209,Major Gercino - SC,3430
4210308,Major Vieira - SC,8048
4210407,Maracajá - SC,7207
4210506,Maravilha - SC,25403
4210555,Marema - SC,1846
4210605,Massaranduba - SC,16704
4210704,Matos Costa - SC,2560
4210803,Meleiro - SC,7028
4210852,Mirim Doce - SC,2336
4210902,Modelo - SC,4200
4211009,Mondaí - SC,11592
4211058,Monte Carlo - SC,9824
4211108,Monte Castelo - SC,8280
4211207,Morro da Fumaça - SC,17642
4211256,Morro Grande - SC,2898
4211306,Navegantes - SC,79285
4211405,Nova Erechim - SC,4945
4211454,Nova Itaberaba - SC,4333
4211504,Nova Trento - SC,14312
4211603,Nova Veneza - SC,14987
4211652,Novo Horizonte - SC,2481
4211702,Orleans - SC,22785
4211751,Otacílio Costa - SC,18510
4211801,Ouro - SC,7317
4211850,Ouro Verde - SC,2227
4211876,Paial - SC,1537
4211892,Painel - SC,2363
4211900,Palhoça - SC,168259
4212007,Palma Sola - SC,7475
4212056,Palmeira - SC,2603
4212106,Palmitos - SC,16182
4212205,Papanduva - SC,19218
4212239,Paraíso - SC,3515
4212254,Passo de Torres - SC,8594
4212270,Passos Maia - SC,4186
4212304,Paulo Lopes - SC,7418
4212403,Pedras Grandes - SC,4000
4212502,Penha - SC,31764
4212601,Peritiba - SC,2814
4212650,Pescaria Brava - SC,10022
4212700,Petrolândia - SC,5971
4212809,Balneário Piçarras - SC,22511
4212908,Pinhalzinho - SC,19906
4213005,Pinheiro Preto - SC,3513
4213104,Piratuba - SC,3965
4213153,Planalto Alegre - SC,2850
4213203,Pomerode - SC,32874
4213302,Ponte Alta - SC,4714
4213351,Ponte Alta do Norte - SC,3408
4213401,Ponte Serrada - SC,11552
4213500,Porto Belo - SC,20834
4213609,Porto União - SC,35250
4213708,Pouso Redondo - SC,17189
4213807,Praia Grande - SC,7326
4213906,Presidente Castello Branco - SC,1590
4214003,Presidente Getúlio - SC,17215
4214102,Presidente Nereu - SC,2290
4214151,Princesa - SC,2911
4214201,Quilombo - SC,9946
4214300,Rancho Queimado - SC,2868
4214409,Rio das Antas - SC,6208
4214508,Rio do Campo - SC,5979
4214607,Rio do Oeste - SC,7456
4214706,Rio dos Cedros - SC,11542
4214805,Rio do Sul - SC,70100
4214904,Rio Fortuna - SC,4601
4215000,Rio Negrinho - SC,42106
4215059,Rio Rufino - SC,2482
4215075,Riqueza - SC,4636
4215109,Rodeio - SC,11502
4215208,Romelândia - SC,4890
4215307,Salete - SC,7626
4215356,Saltinho - SC,3808
4215406,Salto Veloso - SC,4680
4215455,Sangão - SC,12446
4215505,Santa Cecília - SC,16741
4215554,Santa Helena - SC,2247
4215604,Santa Rosa de Lima - SC,2137
4215653,Santa Rosa do Sul - SC,8338
4215679,Santa Terezinha - SC,8801
4215687,Santa Terezinha do Progresso - SC,2484
4215695,Santiago do Sul - SC,1286
4215703,Santo Amaro da Imperatriz - SC,22905
4215752,São Bernardino - SC,2386
4215802,São Bento do Sul - SC,83576
4215901,São Bonifácio - SC,2862
4216008,São Carlos - SC,11191
4216057,São Cristóvão do Sul - SC,5499
4216107,São Domingos - SC,9457
4216206,São Francisco do Sul - SC,51677
4216255,São João do Oeste - SC,6359
4216305,São João Batista - SC,36244
4216354,São João do Itaperiú - SC,3707
4216404,São João do Sul - SC,7280
4216503,São Joaquim - SC,26763
4216602,São José - SC,242927
4216701,São José do Cedro - SC,13838
4216800,São José do Cerrito - SC,8421
4216909,São Lourenço do Oeste - SC,23857
4217006,São Ludgero - SC,13165
4217105,São Martinho - SC,3189
4217154,São Miguel da Boa Vista - SC,1833
4217204,São Miguel do Oeste - SC,40090
4217253,São Pedro de Alcântara - SC,5709
4217303,Saudades - SC,9679
4217402,Schroeder - SC,20728
4217501,Seara - SC,17506
4217550,Serra Alta - SC,3270
4217600,Siderópolis - SC,13920
4217709,Sombrio - SC,30010
4217758,Sul Brasil - SC,2500
4217808,Taió - SC,18302
4217907,Tangará - SC,8691
4217956,Tigrinhos - SC,1646
4218004,Tijucas - SC,37645
4218103,Timbé do Sul - SC,5354
4218202,Timbó - SC,43484
4218251,Timbó Grande - SC,7812
4218301,Três Barras - SC,19183
4218350,Treviso - SC,3891
4218400,Treze de Maio - SC,7070
4218509,Treze Tílias - SC,7687
4218608,Trombudo Central - SC,7284
4218707,Tubarão - SC,104937
4218756,Tunápolis - SC,4561
4218806,Turvo - SC,12806
4218855,União do Oeste - SC,2517
4218905,Urubici - SC,11195
4218954,Urupema - SC,2472
4219002,Urussanga - SC,21190
4219101,Vargeão - SC,3575
4219150,Vargem - SC,2522
4219176,Vargem Bonita - SC,4534
4219200,Vidal Ramos - SC,6347
4219309,Videira - SC,52510
4219358,Vitor Meireles - SC,5014
4219408,Witmarsum - SC,3932
4219507,Xanxerê - SC,50309
4219606,Xavantina - SC,3963
4219705,Xaxim - SC,28424
4219853,Zortéa - SC,3328
4220000,Balneário Rincão - SC,12570
4300034,Aceguá - RS,4858
4300059,Água Santa - RS,3753
4300109,Agudo - RS,16524
4300208,Ajuricaba - RS,7063
4300307,Alecrim - RS,6077
4300406,Alegrete - RS,74173
4300455,Alegria - RS,3559
4300471,Almirante Tamandaré do Sul - RS,1979
4300505,Alpestre - RS,6458
4300554,Alto Alegre - RS,1663
4300570,Alto Feliz - RS,3020
4300604,Alvorada - RS,209213
4300638,Amaral Ferrador - RS,6974
4300646,Ametista do Sul - RS,7416
4300661,André da Rocha - RS,1324
4300703,Anta Gorda - RS,6003
4300802,Antônio Prado - RS,13055
4300851,Arambaré - RS,3600
4300877,Araricá - RS,5622
4300901,Aratiba - RS,6283
4301008,Arroio do Meio - RS,20637
4301057,Arroio do Sal - RS,9842
4301073,Arroio do Padre - RS,2921
4301107,Arroio dos Ratos - RS,14123
4301206,Arroio do Tigre - RS,13332
4301305,Arroio Grande - RS,18351
4301404,Arvorezinha - RS,10425
4301503,Augusto Pestana - RS,6706
4301552,Áurea - RS,3573
4301602,Bagé - RS,120943
4301636,Balneário Pinhal - RS,13760
4301651,Barão - RS,6139
4301701,Barão de Cotegipe - RS,6627
4301750,Barão do Triunfo - RS,7454
4301800,Barracão - RS,5295
4301859,Barra do Guarita - RS,3238
4301875,Barra do Quaraí - RS,4202
4301909,Barra do Ribeiro - RS,13423
4301925,Barra do Rio Azul - RS,1726
4301958,Barra Funda - RS,2527
4302006,Barros Cassal - RS,11216
4302055,Benjamin Constant do Sul - RS,2031
4302105,Bento Gonçalves - RS,119049
4302154,Boa Vista das Missões - RS,2104
4302204,Boa Vista do Buricá - RS,6712
4302220,Boa Vista do Cadeado - RS,2473
4302238,Boa Vista do Incra - RS,2590
4302253,Boa Vista do Sul - RS,2788
4302303,Bom Jesus - RS,11391
4302352,Bom Princípio - RS,13846
4302378,Bom Progresso - RS,1987
4302402,Bom Retiro do Sul - RS,12265
4302451,Boqueirão do Leão - RS,7726
4302501,Bossoroca - RS,6356
4302584,Bozano - RS,2135
4302600,Braga - RS,3397
4302659,Brochier - RS,5043
4302709,Butiá - RS,20929
4302808,Caçapava do Sul - RS,33702
4302907,Cacequi - RS,12705
4303004,Cachoeira do Sul - RS,82547
4303103,Cachoeirinha - RS,129307
4303202,Cacique Doble - RS,5055
4303301,Caibaté - RS,4856
4303400,Caiçara - RS,4788
4303509,Camaquã - RS,66034
4303558,Camargo - RS,2724
4303608,Cambará do Sul - RS,6456
4303673,Campestre da Serra - RS,3380
4303707,Campina das Missões - RS,5553
4303806,Campinas do Sul - RS,5471
4303905,Campo Bom - RS,66156
4304002,Campo Novo - RS,4596
4304101,Campos Borges - RS,3345
4304200,Candelária - RS,31306
4304309,Cândido Godói - RS,6246
4304358,Candiota - RS,9519
4304408,Canela - RS,44489
4304507,Canguçu - RS,55871
4304606,Canoas - RS,344957
4304614,Canudos do Vale - RS,1729
4304622,Capão Bonito do Sul - RS,1668
4304630,Capão da Canoa - RS,52004
4304655,Capão do Cipó - RS,3602
4304663,Capão do Leão - RS,25297
4304671,Capivari do Sul - RS,4589
4304689,Capela de Santana - RS,11810
4304697,Capitão - RS,2750
4304705,Carazinho - RS,61949
4304713,Caraá - RS,8187
4304804,Carlos Barbosa - RS,29409
4304853,Carlos Gomes - RS,1404
4304903,Casca - RS,9010
4304952,Caseiros - RS,3189
4305009,Catuípe - RS,8851
4305108,Caxias do Sul - RS,504069
4305116,Centenário - RS,2905
4305124,Cerrito - RS,6136
4305132,Cerro Branco - RS,4676
4305157,Cerro Grande - RS,2327
4305173,Cerro Grande do Sul - RS,12058
4305207,Cerro Largo - RS,14074
4305306,Chapada - RS,9300
4305355,Charqueadas - RS,40301
4305371,Charrua - RS,3306
4305405,Chiapetta - RS,3794
4305439,Chuí - RS,6635
4305447,Chuvisca - RS,5401
4305454,Cidreira - RS,15912
4305504,Ciríaco - RS,4775
4305587,Colinas - RS,2442
4305603,Colorado - RS,3221
4305702,Condor - RS,6746
4305801,Constantina - RS,9915
